id,w_foreign_language,w_literature,w_math,x_biology,x_chemistry,x_physics,y_civic_education,y_geography,y_history,z_average,z_max,z_min
33005808,4.80,6,6.20,-,-,-,6,5.75,2.25,5.17,6.2,2.25
33005811,3,4.50,5.80,-,-,-,8,7,3.50,5.3,8.0,3.0
33005810,4.60,8,6.40,-,-,-,9,7.25,3.75,6.5,9.0,3.75
33005813,7.60,5.50,4.40,-,-,-,9.75,7,5.25,6.58,9.75,5.25
33005812,4,5.25,3.60,-,-,-,8.25,6,2,4.85,8.25,2.0
33005815,3,6,4.40,-,-,-,6.50,3,3,4.32,6.5,3.0
33005814,7.80,8,5.40,-,-,-,7.25,8,3.50,6.66,8.0,3.5
33005816,4.40,5.50,6.80,-,-,-,8,7,4.25,5.99,8.0,4.25
33005817,4,2.75,6.80,-,-,-,6,5.75,2.75,4.67,6.8,2.75
33005818,4,6.75,7,4,8,5.75,-,-,-,5.92,8.0,4.0
33005821,7.40,4.75,8,3.50,3.75,4.50,-,-,-,5.32,8.0,3.5
33005820,4.40,6.50,5,-,-,-,6.50,6,3.75,5.36,6.5,3.75
33005819,4.60,6.50,6.80,-,-,-,9,7.25,5.50,6.61,9.0,4.6
33005822,6.20,6.25,6.40,-,-,-,8.25,7.75,5.75,6.77,8.25,5.75
33005825,6,2.50,3.80,-,-,-,8.25,7,8.50,6.01,8.5,2.5
33005827,2.60,5.25,4,-,-,-,8,6.50,2.25,4.77,8.0,2.25
33005829,7.20,8,8.60,5.25,8,8.75,-,-,-,7.63,8.75,5.25
33005824,4,4.50,6.80,-,-,-,9,7.75,5.75,6.3,9.0,4.0
33005828,2.20,4,6.60,-,-,-,8.25,5.75,3,4.97,8.25,2.2
33005823,2.20,6.50,7.60,-,-,-,9.75,8.50,3.50,6.34,9.75,2.2
33005826,6,6,8.60,6,7.50,7.75,-,-,-,6.98,8.6,6.0
33005830,6,8.25,7.20,-,-,-,8.25,7.75,4.25,6.95,8.25,4.25
33005831,2.40,2.50,3.40,-,-,-,4.75,4,2.50,3.26,4.75,2.4
33005834,4.20,6.75,7.80,7.50,7.75,4.25,-,-,-,6.38,7.8,4.2
33005836,2.80,6,5.60,-,-,-,6.50,6.50,3,5.07,6.5,2.8
33005837,3.40,6.75,3.60,-,-,-,8.75,6.75,3,5.38,8.75,3.0
33005833,6.80,8.75,7.40,-,-,-,8.75,5.50,2.75,6.66,8.75,2.75
33005835,4.20,6.50,8,-,-,-,8.75,6.75,5.50,6.62,8.75,4.2
33005832,3.40,5.25,7.40,-,-,-,8.75,6.25,3.75,5.8,8.75,3.4
33005838,4.40,6.50,7.40,4.25,8.25,7.75,-,-,-,6.42,8.25,4.25
33005839,2,3.75,2.20,-,-,-,3.25,6,2.25,3.24,6.0,2.0
33005840,3.60,5.75,6,-,-,-,8.25,7.75,3.50,5.81,8.25,3.5
33005841,4.20,6.25,8,3.25,7.75,6.25,-,-,-,5.95,8.0,3.25
33005843,4,6.25,4.60,-,-,-,7,5,4.50,5.23,7.0,4.0
33005845,4.20,6,5.60,-,-,-,5,5.50,5,5.22,6.0,4.2
33005842,3.20,5.75,6,4,3,4.75,-,-,-,4.45,6.0,3.0
33005846,2.40,8,6.20,-,-,-,9.50,6.75,4.50,6.22,9.5,2.4
33005844,3.80,8,8.20,-,-,-,7.50,6.50,6.25,6.71,8.2,3.8
33005847,5.80,5.75,7.80,5.25,5.50,6,-,-,-,6.02,7.8,5.25
33005848,4.20,5.75,4.80,-,-,-,7.75,7.25,4.50,5.71,7.75,4.2
33005849,2.80,6,8.20,-,-,-,8.50,5.50,3.25,5.71,8.5,2.8
33005851,7.60,4.50,8.20,4,5.75,5.75,-,-,-,5.97,8.2,4.0
33005852,4.40,6.75,5,-,-,-,6.50,6.50,4,5.52,6.75,4.0
33005854,3,8,2.60,-,-,-,8,7.50,2.50,5.27,8.0,2.5
33005850,4.60,6,7.40,-,-,-,7.25,6.50,3,5.79,7.4,3.0
33005853,4,6.75,6,-,-,-,6.75,7,2.50,5.5,7.0,2.5
33005855,5.40,7.25,7,-,-,-,6.50,7.25,3,6.07,7.25,3.0
33005856,3.40,7.50,5,-,-,-,6.50,6.25,2.25,5.15,7.5,2.25
33005857,2.20,5.75,2.80,-,-,-,7.75,6.25,1.75,4.42,7.75,1.75
33005860,3.80,4.50,7.20,-,-,-,6.75,5.50,4,5.29,7.2,3.8
33005859,2.40,8,6.60,-,-,-,8.75,7,4.50,6.21,8.75,2.4
33005861,5.40,8.50,6.80,-,-,-,9.25,7.25,3.75,6.83,9.25,3.75
33005858,4.80,7.50,5.60,-,-,-,9.75,6.25,4.50,6.4,9.75,4.5
33005862,8,6,6.20,-,-,-,8.50,7.75,2.75,6.53,8.5,2.75
33005863,2.40,5.75,6,-,-,-,8.25,6.25,5,5.61,8.25,2.4
33005864,4.60,7.25,7.80,-,-,-,9,6.50,6.75,6.98,9.0,4.6
33005865,3.80,7,5.40,-,-,-,8.25,7.50,1.50,5.58,8.25,1.5
33005867,4.20,7,5.20,-,-,-,8.75,6.25,2.25,5.61,8.75,2.25
33005868,5.60,7.50,7.60,-,-,-,7,6.50,3.75,6.33,7.6,3.75
33005866,2.20,7.25,5.80,-,-,-,7,6.50,2.75,5.25,7.25,2.2
33005871,8.20,8,7.80,-,-,-,9.25,8.25,6.50,8.0,9.25,6.5
33005869,2.40,6,4,-,-,-,8.25,6,4.50,5.19,8.25,2.4
33005870,3.20,8,5.60,-,-,-,7.50,5.75,3.25,5.55,8.0,3.2
33005872,5.40,6,7.20,-,-,-,7.50,7,4.25,6.23,7.5,4.25
33005873,9.40,6,7.20,-,-,-,7.50,6.75,6.50,7.23,9.4,6.0
33005874,4.60,5.50,8.20,-,-,-,9,7.25,2.25,6.13,9.0,2.25
33005876,3.20,5,7.20,-,-,-,7,6.75,4.50,5.61,7.2,3.2
33005875,5.80,7,7.40,-,-,-,7.50,6.75,4.50,6.49,7.5,4.5
33005878,7,6.75,7.20,-,-,-,9.75,7.75,5,7.24,9.75,5.0
33005877,3.80,6.50,7.80,-,-,-,9.25,8.75,5.25,6.89,9.25,3.8
33005879,2.20,6.25,6.80,-,-,-,9.50,7.75,3.50,6.0,9.5,2.2
33005881,4.20,5.67,6.20,-,-,-,7.50,4.25,4,5.3,7.5,4.0
33005880,2.20,7.50,4.40,-,-,-,6.25,6.25,3.75,5.06,7.5,2.2
33005883,3,5.83,8.20,4.25,8.50,6.75,-,-,-,6.09,8.5,3.0
33005882,2.40,7,3.40,-,-,-,4.25,5.25,3.25,4.26,7.0,2.4
33005884,3,5.25,6,-,-,-,6.75,6.25,2.75,5.0,6.75,2.75
33005886,4.40,6.25,6.40,-,-,-,7.25,6,2.50,5.47,7.25,2.5
33005885,6.60,6.50,6.20,-,-,-,7.75,6.75,4.25,6.34,7.75,4.25
33005889,2.40,3.25,7.80,2.25,8,6.75,-,-,-,5.08,8.0,2.25
33005888,3,6.25,6.20,-,-,-,7.25,7.75,4.50,5.83,7.75,3.0
33005887,3.40,6.75,6.60,-,-,-,7.50,5.25,2.75,5.38,7.5,2.75
33005890,2,5.50,7.60,-,-,-,7.50,7.25,3.50,5.56,7.6,2.0
33005891,2.40,4.50,1.60,-,-,-,5.50,6,4.75,4.12,6.0,2.4
33005893,3,4,5,-,-,-,8.50,7,5.25,5.46,8.5,3.0
33005892,5.60,6,6,-,-,-,7.50,6,5.25,6.06,7.5,5.25
33005894,6,3.50,3,-,-,-,6.75,6.75,8,5.67,8.0,6.75
33005895,3.20,6.33,7,3.75,4.50,7.50,-,-,-,5.38,7.5,3.2
33005896,3.80,5.50,4.80,-,-,-,6.50,5,2.25,4.64,6.5,2.25
33005897,7,5,7.60,-,-,-,8.50,6.50,3,6.27,8.5,3.0
33005898,6.40,5.50,7.60,2.25,3,6,-,-,-,5.12,7.6,2.25
33005899,2.80,6.75,6.20,-,-,-,9.25,6.75,4,5.96,9.25,2.8
33005902,5.40,7,6,-,-,-,8.50,6.75,3,6.11,8.5,3.0
33005900,2.40,5.50,6.40,-,-,-,8,5.75,4,5.34,8.0,2.4
33005901,4.40,6.25,6.40,-,-,-,8.75,7,4.75,6.26,8.75,4.4
33005903,5.20,5.75,8.20,5.25,6.25,7,-,-,-,6.27,8.2,5.2
33005904,3.60,6.25,6.80,-,-,-,8.75,5.75,5.25,6.07,8.75,3.6
33005905,4,5.50,6.20,-,-,-,6.75,7.50,3.75,5.62,7.5,3.75
33005906,7.40,6.50,6.80,-,-,-,7.50,6.50,6.25,6.83,7.5,6.25
33005909,6,5,6.80,2.75,5.75,5,-,-,-,5.22,6.8,2.75
33005907,2.20,4.50,4.60,3.50,3.50,3.25,-,-,-,3.59,4.6,2.2
33005908,3,5.75,7.60,-,-,-,9,6,3,5.73,9.0,3.0
33005911,2.20,5.50,7.60,-,-,-,7,9,3.50,5.8,9.0,2.2
33005910,4.80,7,7.80,-,-,-,9,9.25,7.25,7.52,9.25,4.8
33005912,3,4.50,6.20,-,-,-,7.25,4.75,4.75,5.08,7.25,3.0
33005914,4.80,5.75,7.20,2,6.75,6.25,-,-,-,5.46,7.2,2.0
33005913,1.40,4.50,6.20,-,-,-,5.50,6,4.50,4.68,6.2,1.4
33005915,6.80,8,7.80,-,-,-,9.50,9.25,8.75,8.35,9.5,6.8
33005919,2,4.50,3.20,-,-,-,4.50,5.75,3.25,3.87,5.75,2.0
33005920,3.40,6.75,6.20,-,-,-,9.25,6.25,5.50,6.22,9.25,3.4
33005917,5,5.50,4.40,-,-,-,9,5.50,1.50,5.15,9.0,1.5
33005916,4.80,6.50,6,-,-,-,9,7.50,3,6.13,9.0,3.0
33005918,3.60,5,4.60,-,-,-,6,4.75,2.50,4.41,6.0,2.5
33005921,3.20,3.25,5,3,3,5.50,-,-,-,3.82,5.5,3.0
33005922,3.20,5,7.60,-,-,-,8.50,7.25,3.25,5.8,8.5,3.2
33005924,5.80,7.75,7.80,-,-,-,9,8,3.50,6.98,9.0,3.5
33005925,2.40,6,4,-,-,-,8,6.50,4.50,5.23,8.0,2.4
33005923,5,6.50,5.20,-,-,-,8.75,6.50,5.50,6.24,8.75,5.0
33005926,5.40,5.50,6.40,6.75,7,5.50,-,-,-,6.09,7.0,5.4
33005929,3.60,4.50,6.40,-,-,-,9,7,4.75,5.88,9.0,3.6
33005927,2.60,2.75,4.20,-,-,-,5.25,5.50,2,3.72,5.5,2.0
33005930,2.80,5,5.60,-,-,-,7.50,7.25,6.25,5.73,7.5,2.8
33005928,3.80,5.75,6.40,-,-,-,6.75,5.50,2.75,5.16,6.75,2.75
33005931,5.40,5.50,6.20,-,-,-,8.25,4.75,3,5.52,8.25,3.0
33005932,3.40,6.75,7.80,5.50,6.75,7.50,-,-,-,6.28,7.8,3.4
33005935,2.60,5.25,6.20,-,-,-,8.75,7.50,3.50,5.63,8.75,2.6
33005933,2.80,6.50,5.40,-,-,-,6.50,6.25,3.50,5.16,6.5,2.8
33005934,4,7.50,6.20,-,-,-,8.75,7.50,8.75,7.12,8.75,4.0
33005936,5.80,6.75,7,-,-,-,9,7.50,6.75,7.13,9.0,5.8
33005937,3.40,5,8,-,-,-,9,7.25,6,6.44,9.0,3.4
33005938,3.20,6.50,6.60,-,-,-,9.50,7.75,7.75,6.88,9.5,3.2
33005939,4.20,7.50,7.80,-,-,-,9.25,7.75,7.50,7.33,9.25,4.2
33005941,3.20,5.50,6.20,-,-,-,7.50,6.50,3.50,5.4,7.5,3.2
33005942,3.40,3.25,6.80,3.75,8.75,6.50,-,-,-,5.41,8.75,3.25
33005940,2,3,4,-,-,-,5.75,5.75,2,3.75,5.75,2.0
33005943,8.80,6.75,6.40,-,-,-,9,6.75,6.50,7.37,9.0,6.5
33005944,4.80,4.50,7.40,5.50,4.75,5.75,-,-,-,5.45,7.4,4.5
33005945,3.40,2,3,-,-,-,8,7.50,7.25,5.19,8.0,2.0
33005946,2.60,5.25,3,-,-,-,6.50,5.75,3.50,4.43,6.5,2.6
33005947,6.60,7.25,8.20,-,-,-,8.50,7,5.75,7.22,8.5,5.75
33005950,3,6.25,6.80,-,-,-,8.50,7.75,2,5.72,8.5,2.0
33005952,6.80,4,8.60,3.25,8,7,-,-,-,6.27,8.6,3.25
33005948,2.40,3.25,3.20,-,-,-,4.75,4.50,3,3.52,4.75,2.4
33005951,6,6.25,7,-,-,-,7.50,7.50,6,6.71,7.5,6.0
33005954,3.20,4.75,3.20,-,-,-,6,5,2.50,4.11,6.0,2.5
33005949,3.40,5.75,5.40,-,-,-,6.50,5.25,2.25,4.76,6.5,2.25
33005953,3.20,4.27,4.40,-,-,-,5.50,4.50,3.50,4.23,5.5,3.2
33005955,3,3.50,5.80,-,-,-,7.50,5.75,2.50,4.67,7.5,2.5
33005956,2.80,4.67,5,-,-,-,6.50,6,6.25,5.2,6.5,2.8
33005957,5.60,7,7.20,-,-,-,8.50,7.50,4.75,6.76,8.5,4.75
33005959,2.60,3.75,3.60,-,-,-,6.50,4.50,3,3.99,6.5,2.6
33005958,2.60,6.25,6.20,-,-,-,8.75,6,5.25,5.84,8.75,2.6
33005962,2.40,5.25,6.80,-,-,-,7.25,5.25,4.50,5.24,7.25,2.4
33005960,4,5,7.20,-,-,-,7,7,6.25,6.08,7.2,4.0
33005961,3.40,6,7.80,3.25,7.25,7.25,-,-,-,5.83,7.8,3.25
33005963,3,5.50,4.40,-,-,-,6.25,4.75,5,4.82,6.25,3.0
33005964,6.40,5.25,7.40,-,-,-,7.50,6.75,4.75,6.34,7.5,4.75
33005965,2,5,8,3.50,8.25,7,-,-,-,5.62,8.25,2.0
33005967,5.80,6.50,7.80,-,-,-,6.50,6.50,4.25,6.23,7.8,4.25
33005968,4.20,6,4.40,-,-,-,7,5,3.25,4.98,7.0,3.25
33005970,9.60,7.75,3.40,-,-,-,9,7.50,7.75,7.5,9.6,7.5
33005966,2.40,5.50,4.20,-,-,-,9,7,2.25,5.06,9.0,2.25
33005969,4.80,6.50,5.80,-,-,-,8,7.25,4.25,6.1,8.0,4.25
33005971,5.20,6.50,7.60,-,-,-,9.50,7,6.75,7.09,9.5,5.2
33005972,1.40,5.50,2.40,-,-,-,5.75,5.25,3.50,3.97,5.75,1.4
33005973,5.60,6.75,7.60,-,-,-,9.50,8,3.75,6.87,9.5,3.75
33005975,3.80,5.75,4.40,-,-,-,6.50,5.25,3.50,4.87,6.5,3.5
33005974,7.20,6.50,7.60,-,-,-,6.50,5,2.50,5.88,7.6,2.5
33005977,2.60,5,3.20,-,-,-,7,6.75,2.25,4.47,7.0,2.25
33005978,2.20,6.50,5.40,-,-,-,7.75,6.50,4.50,5.48,7.75,2.2
33005979,9,6.50,6.80,-,-,-,9.75,7,5.75,7.47,9.75,5.75
33005976,3.60,6.25,6.60,-,-,-,9,6.50,4.50,6.08,9.0,3.6
33005980,3.40,6,6,-,-,-,5.75,5.75,2.75,4.94,6.0,2.75
33005982,2.60,6,7,-,-,-,9.75,8.25,4.50,6.35,9.75,2.6
33005981,4,6.75,6.20,-,-,-,8,5.50,3.75,5.7,8.0,3.75
33005985,4.80,4.25,6.40,-,-,-,6.25,6.75,1.75,5.03,6.75,1.75
33005983,7,6.25,5.40,-,-,-,8,6,2,5.77,8.0,2.0
33005984,3,6.75,5.20,-,-,-,8.50,6.25,2,5.28,8.5,2.0
33005986,3.40,5,4.20,-,-,-,6,5,2.50,4.35,6.0,2.5
33005987,3.60,6.50,7.40,-,-,-,7,7.75,6,6.38,7.75,3.6
33005988,3.80,5.75,5.40,-,-,-,8,7,1.50,5.24,8.0,1.5
33005989,3.40,7.50,4.20,-,-,-,8.50,7,4.50,5.85,8.5,3.4
33005990,3.40,8,6.60,-,-,-,8.25,5.75,5,6.17,8.25,3.4
33005991,3.20,2.50,3.60,-,-,-,6.75,5.25,2.50,3.97,6.75,2.5
33005992,3.60,4,6,-,-,-,5,5.25,1.25,4.18,6.0,1.25
33005995,2.60,6.75,6.80,2,3.25,2,-,-,-,3.9,6.8,2.0
33005993,5.20,7.75,6.20,-,-,-,8.25,6.25,4,6.27,8.25,4.0
33005994,7,7,6.20,-,-,-,7.75,6,2.75,6.12,7.75,2.75
33005998,6.80,2.50,7.80,-,-,-,9.25,5.25,2.75,5.73,9.25,2.5
33005996,4.80,7,8.80,3.25,7.50,6.50,-,-,-,6.31,8.8,3.25
33005997,7.20,5,7.20,-,-,-,9.25,8.25,6.50,7.23,9.25,5.0
33005999,3,4.50,7,-,-,-,7.75,6.75,4.50,5.58,7.75,3.0
33006000,2.80,3.50,2.20,-,-,-,6.25,5.50,2.75,3.83,6.25,2.75
33006002,5.80,7.42,7,-,-,-,8.50,8,6.50,7.2,8.5,5.8
33006001,2.60,6.25,4.20,-,-,-,7.25,6,5,5.22,7.25,2.6
33006006,4.20,4.50,7.40,4.50,7.50,6.25,-,-,-,5.73,7.5,4.2
33006003,3.40,6.75,8.80,-,-,-,9.75,8.25,5.50,7.08,9.75,3.4
33006004,2.40,3,3.20,-,-,-,4.75,5,4,3.73,5.0,2.4
33006005,3.80,6,7.80,-,-,-,9.25,8.50,7,7.06,9.25,3.8
33006007,4.40,4.50,4,-,-,-,8.25,7.50,4.75,5.57,8.25,4.4
33006008,4.80,6.50,8.20,4.50,8.75,7.25,-,-,-,6.67,8.75,4.5
33006010,4.80,5,7.20,3,8.50,7.25,-,-,-,5.96,8.5,3.0
33006009,3.80,5.75,6.20,-,-,-,8.25,7.25,4.75,6.0,8.25,3.8
33006011,7.20,6.50,7.40,-,-,-,9.50,8.25,5.50,7.39,9.5,5.5
33006013,3,7,5.40,-,-,-,8.50,5.50,3.25,5.44,8.5,3.0
33006012,4.20,5.25,2.60,-,-,-,6,6.50,3.25,4.63,6.5,3.25
33006016,4.40,7.25,6.20,-,-,-,7.75,8.25,5.50,6.56,8.25,4.4
33006015,5.80,7.50,2.20,-,-,-,7.50,5.75,3.25,5.33,7.5,3.25
33006014,7.60,7.25,6.80,-,-,-,9.75,7.25,5.25,7.32,9.75,5.25
33006018,4.60,7.25,5,-,-,-,7,6,2.25,5.35,7.25,2.25
33006017,3,6.25,4.40,-,-,-,8.25,6,3,5.15,8.25,3.0
33006019,3.40,7.50,4.60,-,-,-,8,6,5.25,5.79,8.0,3.4
33006020,5.20,7.75,8,3.75,7.75,4,-,-,-,6.08,8.0,3.75
33006022,9.20,7,7.20,-,-,-,8.75,7,8,7.86,9.2,7.0
33006021,7.80,6,7.60,4,6,6.50,-,-,-,6.32,7.8,4.0
33006023,8,7.25,8.40,-,-,-,9.50,7.50,4.50,7.52,9.5,4.5
33006024,3.40,7.25,5.40,-,-,-,7,7,6.25,6.05,7.25,3.4
33006026,3.80,6.75,6.20,-,-,-,9,6.50,3.75,6.0,9.0,3.75
33006027,6.20,5,6.40,-,-,-,6.25,6.75,2,5.43,6.75,2.0
33006028,2.80,4.75,-,-,-,-,8,6.50,-,5.51,8.0,2.8
33006029,3.80,5,3.40,-,-,-,5.50,6.25,2.75,4.45,6.25,2.75
33006032,2,4.75,3.20,-,-,-,6.75,7.25,2.75,4.45,7.25,2.0
33006031,7.20,7,6.40,-,-,-,9.75,8.75,6,7.52,9.75,6.0
33006035,3.80,7.75,6.20,-,-,-,7.75,5.25,2.50,5.54,7.75,2.5
33006034,2.20,4.50,5.40,-,-,-,7.75,6.25,2.25,4.73,7.75,2.2
33006030,2.20,3.75,5.20,-,-,-,5.50,5.25,3,4.15,5.5,2.2
33006033,2.40,5.50,7.20,1.75,6.75,5.50,-,-,-,4.85,7.2,1.75
33006036,2.80,6,7,-,-,-,8.75,7.75,3,5.88,8.75,2.8
33006037,2.80,4.25,2.80,-,-,-,4.50,3.75,3,3.52,4.5,2.8
33006038,5.40,7.75,7.60,-,-,-,9,8.50,6.50,7.46,9.0,5.4
33006039,4.40,7,4.80,-,-,-,9,7.75,6.25,6.53,9.0,4.4
33006040,4,7.75,7.20,-,-,-,9,7,5.50,6.74,9.0,4.0
33006043,1.60,7.50,5.20,-,-,-,7.50,6.25,3.75,5.3,7.5,1.6
33006042,2.80,8,7.40,-,-,-,5.75,6,2.50,5.41,8.0,2.5
33006041,4.80,7.25,5.80,-,-,-,8.25,6.50,6.25,6.48,8.25,4.8
33006044,4.80,5,6.60,2.75,3.75,5.50,-,-,-,4.73,6.6,2.75
33006048,6.60,4.25,8.20,6.75,7.75,6.25,-,-,-,6.63,8.2,4.25
33006046,2.80,7.50,4.80,-,-,-,6.50,6.25,5,5.48,7.5,2.8
33006045,3.60,6.50,4.40,-,-,-,7.25,4.50,2.25,4.75,7.25,2.25
33006051,2.80,5,6.20,-,-,-,6.50,6.75,4.50,5.29,6.75,2.8
33006047,4.40,6.25,6,-,-,-,9,6.75,6.75,6.52,9.0,4.4
33006049,8,7.50,6.60,-,-,-,9.50,7.25,6.75,7.6,9.5,6.75
33006052,4.40,7,6.60,-,-,-,8.75,7.50,6,6.71,8.75,4.4
33006050,4.80,5.25,7,-,-,-,7.50,6.75,6.75,6.34,7.5,4.8
33006053,3.20,5,4.60,-,-,-,7.50,5.75,4.25,5.05,7.5,3.2
33006054,2.80,6.75,6.40,-,-,-,9,6,3.75,5.78,9.0,2.8
33006057,7.20,6,7.80,5.50,5,5.75,-,-,-,6.21,7.8,5.0
33006058,2.80,7.25,7.60,4.75,4.75,7.25,-,-,-,5.73,7.6,2.8
33006055,2.80,4.50,6.20,-,-,-,7.25,5.75,1,4.58,7.25,1.0
33006059,4.80,5,7.20,-,-,-,5.25,5.25,2.50,5.0,7.2,2.5
33006056,7.20,5.50,8,4,7.50,6.50,-,-,-,6.45,8.0,4.0
33006060,5,6,7.80,3.75,8.25,8.25,-,-,-,6.51,8.25,3.75
33006061,3.60,6,4.80,-,-,-,6.50,7.25,3.75,5.32,7.25,3.6
33006062,3.40,6.75,4.40,-,-,-,6.75,6,3.25,5.09,6.75,3.25
33006063,4,6,6.20,-,-,-,8,7,5.50,6.12,8.0,4.0
33006064,2.80,7,6.20,-,-,-,6,6,2.50,5.08,7.0,2.5
33006067,5,4,4.60,-,-,-,5,4.25,2.75,4.27,5.0,2.75
33006065,3.40,7,5.20,-,-,-,9,6,5,5.93,9.0,3.4
33006068,6.80,6.75,8.40,-,-,-,9.25,8.50,7,7.78,9.25,6.75
33006066,6.40,8.25,7.60,-,-,-,9.25,7.75,7.25,7.75,9.25,6.4
33006070,7,7,8,-,-,-,8.25,6.25,3.50,6.67,8.25,3.5
33006069,5.80,6,7.40,-,-,-,8.75,7.50,2,6.24,8.75,2.0
33006071,3.80,4.50,6.20,-,-,-,8,6,3,5.25,8.0,3.0
33006072,2.20,3.75,2.60,-,-,-,6.50,6.75,3.50,4.22,6.75,2.2
33006073,7.40,6.75,7,-,-,-,9.25,9,6.75,7.69,9.25,6.75
33006074,3.60,4.50,6.40,-,-,-,7,6.25,3.50,5.21,7.0,3.5
33006075,8,5,6.80,5.50,6,6.50,-,-,-,6.3,8.0,5.0
33006076,3.40,5.50,6.20,-,-,-,7.50,6.25,2.75,5.27,7.5,2.75
33006077,2.60,6,5.20,-,-,-,8.25,7,3.50,5.42,8.25,2.6
33006078,3.40,6.25,4.40,-,-,-,6.75,6,4.25,5.17,6.75,3.4
33006079,7.20,6.75,7.80,-,-,-,9,6,4,6.79,9.0,4.0
33006081,3.80,5,5.60,-,-,-,6.50,6.25,5,5.36,6.5,3.8
33006080,2.60,5,7.20,-,-,-,8,8,6.75,6.26,8.0,2.6
33006083,3.20,5.50,5.60,-,-,-,7.25,6.25,5.25,5.51,7.25,3.2
33006082,1.60,5.75,7.40,-,-,-,8.50,8,4,5.88,8.5,1.6
33006084,2.80,6.25,6.40,-,-,-,9.25,6,5.50,6.03,9.25,2.8
33006086,2.20,5,5.60,-,-,-,5.50,5.75,2.75,4.47,5.75,2.2
33006087,4.20,6,4.40,-,-,-,8,5.75,3.75,5.35,8.0,3.75
33006085,2.40,6.25,7.20,-,-,-,9.25,6.50,6.50,6.35,9.25,2.4
33006089,2.80,5.25,4.60,-,-,-,6.25,5.50,2.75,4.52,6.25,2.75
33006088,3.20,5.75,5,-,-,-,9,6.25,2.25,5.24,9.0,2.25
33006091,3.20,7.50,5,-,-,-,7.75,7,3.75,5.7,7.75,3.2
33006092,6.60,6.75,6.20,-,-,-,8.25,7,4.50,6.55,8.25,4.5
33006093,5,6,7.80,-,-,-,9.25,8,4.75,6.8,9.25,4.75
33006090,4,7,4.40,-,-,-,8,6.50,5.25,5.86,8.0,4.0
33006094,2.40,2.50,5.20,-,-,-,6.75,5.75,2.50,4.18,6.75,2.4
33006095,2.40,3.75,3.80,-,-,-,6.25,4.25,2.25,3.78,6.25,2.25
33006096,3.40,6.25,6.40,-,-,-,8,6.25,4.75,5.84,8.0,3.4
33006097,2.60,5,5.60,4,3.50,4.50,-,-,-,4.2,5.6,2.6
33006100,3.40,5,6.40,-,-,-,8.75,5.75,5,5.72,8.75,3.4
33006099,4.80,7,7.40,-,-,-,8.50,5.50,6,6.53,8.5,4.8
33006102,4.80,4.25,8,4.50,6.50,4.50,-,-,-,5.42,8.0,4.25
33006098,3,4.50,3,-,-,-,5.50,4,3.75,3.96,5.5,3.0
33006101,4.40,5,7.40,-,-,-,6.50,6.75,5,5.84,7.4,4.4
33006103,3.20,7,5.40,-,-,-,9,6.50,4.75,5.98,9.0,3.2
33006105,1.80,4.50,4.80,-,-,-,6.25,4.75,2.50,4.1,6.25,1.8
33006104,2.40,5,2.80,-,-,-,6.75,6,4.25,4.53,6.75,2.4
33006107,3,7.25,4.40,-,-,-,8.75,6,3.25,5.44,8.75,3.0
33006106,2.60,6.50,3.20,-,-,-,7,6,2,4.55,7.0,2.0
33006108,3.80,6,6.60,-,-,-,9,6.25,3.75,5.9,9.0,3.75
33006110,3.20,5,4.80,-,-,-,8.25,6.25,4.25,5.29,8.25,3.2
33006109,4.60,7,5.60,-,-,-,9.50,7.50,6.25,6.74,9.5,4.6
33006111,3.40,5.50,4.60,-,-,-,7.25,6,5.75,5.42,7.25,3.4
33006112,2.40,5,4,-,-,-,5.25,5.50,3.25,4.23,5.5,2.4
33006113,4.40,6.50,6.60,-,-,-,9.50,6.50,7.25,6.79,9.5,4.4
33006115,4.80,5,6.40,-,-,-,8.25,6.50,6,6.16,8.25,4.8
33006116,8.60,7.50,7,-,-,-,8.75,6.75,5,7.27,8.75,5.0
33006114,3.40,4.25,5.80,-,-,-,7.75,7,5.25,5.58,7.75,3.4
33006118,6,6.50,7.60,-,-,-,7.50,5.75,3,6.06,7.6,3.0
33006117,4.60,5.50,7,-,-,-,7.25,5.50,3.75,5.6,7.25,3.75
33006121,4,4,7.80,-,-,-,7.75,6.75,1.75,5.34,7.8,1.75
33006120,2.80,3.75,2.40,-,-,-,5.50,3,4,3.57,5.5,2.8
33006119,4.40,4,6.20,-,-,-,8.25,5.75,2.25,5.14,8.25,2.25
33006122,2.60,6.50,7.80,-,-,-,8.50,8.25,4,6.28,8.5,2.6
33006124,4.60,5.50,5.80,-,-,-,6.50,6,2.50,5.15,6.5,2.5
33006125,4.20,7,5.60,-,-,-,8.75,6.75,6.75,6.51,8.75,4.2
33006123,6,5.25,8,3.75,8,6.50,-,-,-,6.25,8.0,3.75
33006126,3.60,5,3.60,-,-,-,8,7.75,4.25,5.37,8.0,3.6
33006129,10,5,7.40,4.75,7.50,3.75,-,-,-,6.4,10.0,3.75
33006127,2.80,3.75,4,-,-,-,5.75,5,3.75,4.17,5.75,2.8
33006128,5.20,5,7,-,-,-,7.50,7,6.25,6.33,7.5,5.0
33006131,4.40,5.25,5.60,-,-,-,5.75,3.75,4,4.79,5.75,3.75
33006130,7.20,2.25,2.40,-,-,-,8.50,7.75,5.75,5.64,8.5,2.25
33006132,8.40,6.75,7,-,-,-,8.75,7.50,7,7.57,8.75,6.75
